"COMID"	"QC_04"	"QC_05"	"QC_08"	"QC_MA"	"SLOPE"	"wetindexws"	"pctcarbresidws"	"pctglactilloamws"	"na2ows"	"rckdepws"	"pctglactilcrsws"	"pctcolluvsedws"	"sio2ws"	"k2ows"	"clayws"	"pcthydricws"	"pcteolcrsws"	"hydrlcondws"	"runoffws"	"pctglaclakecrsws"	"fe2o3ws"	"bfiws"	"p2o5ws"	"al2o3ws"	"omws"	"compstrgthws"	"kffactws"	"pctglactilclayws"	"wtdepws"	"caows"	"mgows"	"pctalluvcoastws"	"permws"	"pctsilicicws"	"elevws"	"pctcoastcrsws"	"pctnoncarbresidws"	"sandws"	"sws"	"nws"	"precip9120ws"	"tmax9120ws"	"tmean9120ws"	"tmin9120ws"	"wsareasqkmws"
9411850	1.28241817087767	1.08346678547392	0.736953953783226	1.08746196617185	-6.83772230820884	1123.2472	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7432604602177	0	0	0.784260582566155	0.49999734699413	0	14.7826	52.5468	-4.41407996959363	12.3204	0.595292792392831	0.9891	0.2533	0	36.1775900807455	0.289723500764574	0.17012448132849	100	12.2091411610762	0	-0.472958188527996	0	0	35.6484712603326	-1.42829116817967	0.6492	1175.22474295651	180.009130895382	14.5689228362291	10.1375128100835	2.85159853252593
9411660	0.78668045319672	0.623869268350406	0.312811826212299	0.587823171319067	-6.83772230820884	1172.0117	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7415806195393	0	0	0.784260582566155	0.499997349134179	0	14.7826	52.0053	-4.41407996959363	12.3204	0.42727369792859	0.9891	0.2937	0	42.3459650516283	0.289723500764574	0.17012448132849	100	9.57683081810961	0	-0.455167895033574	0	0	37.0801687847498	-1.42829116817967	0.6492	1176.70686065956	179.166410016568	14.5741568322364	10.192104713596	1.98040913597719
9411658	1.10832819426622	0.925208921412055	0.587598729721357	0.913124790389612	-6.83772230820884	1101.8413	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7440442077481	0	0	0.784260582566155	0.499997346013632	0	14.7826	52.7989	-4.41407996959363	12.3204	0.635396755635202	0.9891	0.2339	0	33.2996691488359	0.289723500764574	0.17012448132849	100	13.4372735413328	0	-0.481654772128201	0	0	34.9778480535394	-1.42829116817967	0.6492	1174.52810871498	180.451241457517	14.5658095891648	10.1081696882567	2.55633617765329
9411420	1.07224989761355	0.891983230852023	0.556664262122689	0.876967967432642	-6.83772230820884	1104.6812	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7436107135555	0	0	0.784260582566155	0.499997346062547	0	14.7826	52.7848	-4.41407996959363	12.3204	0.613891836645145	0.9891	0.2473	0	34.8914598241668	0.289723500764574	0.17012448132849	100	12.7579881414844	0	-0.473731769976552	0	0	35.4695547945205	-1.42829116817967	0.6492	1174.48854550705	180.563722193027	14.5637654086981	10.0980444559932	2.49362972304518
9411528	0.894316062684494	0.728434950974336	0.404320467221902	0.698448538015416	-6.83772230820884	1106.9384	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7434121282348	0	0	0.784260582566155	0.499997345910905	0	14.7826	52.9746	-4.41407996959363	12.3204	0.603973900389749	0.9891	0.2636	0	35.6206651216686	0.289723500764574	0.17012448132849	100	12.4468049439938	0	-0.494203858235647	0	0	35.7703082271147	-1.42829116817967	0.6492	1174.2094860842	180.577219502946	14.566062438316	10.1020487432136	2.17714026093535
9411686	0.434089638418051	0.305566313515519	0.0102999566402361	0.236537261488946	-6.83772230820884	1085.3392	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997346787562	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3654	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.378320391526697	0	0	39.582479208811	-1.42829116817967	0.6492	1174.28634427512	181.605791900965	14.5430442643291	10.0018942319173	1.2953861786848
9411418	0.585460729508613	0.44466923093868	0.139879086401551	0.387211800313909	-6.83772230820884	1099.656	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7437151898734	0	0	0.784260582566155	0.499997346402473	0	14.7826	52.4068	-4.41407996959363	12.3204	0.617169064799977	0.9891	0.2219	0	34.5078227848101	0.289723500764574	0.17012448132849	100	12.9217025316456	0	-0.425178550928048	0	0	35.2192832278481	-1.42829116817967	0.6492	1175.0433721818	180.57656111453	14.5582175760348	10.0859525965744	1.59565172462669
9411526	0.306425027550902	0.18836592606343	-0.0990869322617854	0.107209969648208	-6.83772230820884	1104.8328	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7451904474002	0	0	0.784260582566155	0.499997346343785	0	14.7826	52.0837	-4.41407996959363	12.3204	0.674908138409795	0.9891	0.2016	0	29.090677146312	0.289723500764574	0.17012448132849	100	15.233431076179	0	-0.475125642942752	0	0	33.8939026602176	-1.42829116817967	0.6492	1175.29794352177	180.364557270238	14.5605521816203	10.101994819468	1.03357750216993
9411524	0.227115082589383	0.115277591396234	-0.167491087293125	0.0269416279594376	-6.83772230820884	1093.618	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7413449654671	0	0	0.784260582566155	0.499997346563854	0	14.7826	52.7837	-4.41407996959363	12.3204	0.363919702170303	0.9891	0.2606	0	43.2112868047983	0.289723500764574	0.17012448132849	100	9.2075608869502	0	-0.35080268333414	0	0	37.5174554707379	-1.42829116817967	0.6492	1174.74206605234	180.900337677045	14.5535325667757	10.0590790350418	0.866721725525428
9411532	0.783117137490539	0.620448384711813	0.309630167426112	0.584218112117518	-6.83772230820884	1173.0423	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7415310096874	0	0	0.784260582566155	0.499997349165918	0	14.7826	52.0051	-4.41407996959363	12.3204	0.418967931433541	0.9891	0.2955	0	42.5281324278438	0.289723500764574	0.17012448132849	100	9.49909218016578	0	-0.454255779516922	0	0	37.1355577748926	-1.42829116817967	0.6492	1176.71928819535	179.169678573231	14.5740213745131	10.1916332982123	1.9736272009581
9415830	0.786396461372375	0.62355939000554	0.312388949370803	0.587486465411076	-6.83772230820884	1172.0117	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7415806195393	0	0	0.784260582566155	0.499997349137841	0	14.7826	52.0053	-4.41407996959363	12.3204	0.42727369792859	0.9891	0.2939	0	42.3459650516283	0.289723500764574	0.17012448132849	100	9.57683081810961	0	-0.455015821295634	0	0	37.0801687847498	-1.42829116817967	0.6492	1176.7079006006	179.166569679472	14.5741465344743	10.1920731867491	1.97985300060893
9411428	0.47943133719788	0.341434524578338	0.053078443483804	0.280122896302535	-6.83772230820884	1075.9505	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7481471061093	0	0	0.784260582566155	0.499997345452229	0	14.7826	52.496	-4.41407996959363	12.3204	0.731906415352527	0.9891	0.1364	0	18.2338263665595	0.289723500764574	0.17012448132849	100	19.8665152733119	0	-0.447288826256779	0	0	30.2932234726688	-1.42829116817967	0.6492	1177.06513349705	177.262444489777	14.5958223117537	10.336940300089	1.39522353998535
9411824	0.631849462159919	0.485721426481722	0.184691430817883	0.434568904034358	-6.83772230820884	1073.2047	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7486728084065	0	0	0.784260582566155	0.499997345452229	0	14.7826	52.5419	-4.41407996959363	12.3204	0.738677626362356	0.9891	0.1122	0	16.3034475313085	0.289723500764574	0.17012448132849	100	20.6902907729955	0	-0.494361668765375	0	0	29.5518007773139	-1.42829116817967	0.6492	1176.74195627621	176.877737082111	14.5941084387927	10.3537458109663	1.69697489013705
9411424	0.425534220498427	0.291146761732108	0.0064660422496596	0.225567713439729	-6.83772230820884	1079.4547	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7478968978102	0	0	0.784260582566155	0.499997345452229	0	14.7826	52.4279	-4.41407996959363	12.3204	0.728380515442371	0.9891	0.145	0	19.1525912408759	0.289723500764574	0.17012448132849	100	19.4744388686131	0	-0.447892835708824	0	0	30.6315579379562	-1.42829116817967	0.6492	1177.16324068254	177.287252576208	14.5963394442011	10.3367588213859	1.28593866994062
9411534	0.425044874551552	0.290702243288077	0.00603795499774551	0.225050696138307	-6.83772230820884	1079.3071	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7478944964604	0	0	0.784260582566155	0.499997345452229	0	14.7826	52.4273	-4.41407996959363	12.3204	0.728345601447692	0.9891	0.1451	0	19.161408997488	0.289723500764574	0.17012448132849	100	19.470675953414	0	-0.447590788016589	0	0	30.6349280657684	-1.42829116817967	0.6492	1177.16406461101	177.288625440438	14.596341989172	10.3366925579618	1.28494804159308
9411426	-0.463441557427207	-0.519993057041411	-0.75202673363574	-0.665546248847058	-6.83772230820884	1076.4643	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7481351132686	0	0	0.784260582566155	0.499997345452229	0	14.7826	52.4927	-4.41407996959363	12.3204	0.73174233040663	0.9891	0.1369	0	18.2778640776699	0.289723500764574	0.17012448132849	100	19.8477224919094	0	-0.446986950377799	0	0	30.3101375404531	-1.42829116817967	0.6492	1177.06917326789	177.270069669482	14.5958334089095	10.336565683205	1.3896892354848
9411842	-0.679853713886868	-0.723538195824458	-0.935542010769338	-0.886056647689823	-5.20229727279773	1083.9337	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7464316546763	0	0	0.784260582566155	0.499997347118793	0	14.7826	51.9689	-4.41407996959363	12.3204	0.70383279739053	0.9891	0.1218	0	24.532964028777	0.289723500764574	0.17012448132849	100	17.1784028776978	0	-0.487440209915891	0	0	31.6375251798561	-1.42829116817967	0.6492	1180.07317591503	176.180563252785	14.6022088668406	10.4067774234987	1.08580413124254
9411542	-0.321481620958976	-0.39577394691445	-0.628932137726416	-0.524328811674118	-6.83772230820884	1077.507	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7468367346939	0	0	0.784260582566155	0.499997346931796	0	14.7826	51.8564	-4.41407996959363	12.3204	0.71182639778539	0.9891	0.1143	0	23.0455102040816	0.289723500764574	0.17012448132849	100	17.8131632653061	0	-0.472648914172162	0	0	31.1882653061224	-1.42829116817967	0.6492	1180.17577887272	176.005614733683	14.6024676312804	10.4165483331832	1.19166029398453
9411834	-0.199970640755177	-0.284832642150705	-0.524328811674118	-0.402304814073391	-6.83772230820884	1076.2465	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.7470048309179	0	0	0.784260582566155	0.499997346841345	0	14.7826	51.8012	-4.41407996959363	12.3204	0.715152303192787	0.9891	0.1107	0	22.4282608695652	0.289723500764574	0.17012448132849	100	18.0765700483092	0	-0.483215284848708	0	0	31.0018357487923	-1.42829116817967	0.6492	1180.24986998218	175.901810919151	14.6025563723241	10.4222678780062	1.24677330954262
9406424	0.393224116361473	0.301897717195425	-0.00392634551428645	0.205745540942933	-4.98681609826847	973.087	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	16.06	0	0	0.963102801505324	0.499997409490912	0	19.6861	54	-5.06000214504785	10.6791	-0.874256366811313	1.3129	0.25	0	80.61	0.13458481439144	-0.00401606425602008	100	13.14	0	3.58099055100019	0	0	59.7903126642144	-0.80994858223799	0.8181	1204.79296653705	176.475484152077	13.2364910384393	7.65723180546506	1.15844056582694
9415754	0.337059726320724	0.230448921378529	-0.0731432910497937	0.147367107794096	-6.83772230820884	1071.9559	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997346764336	0	14.7826	53.9527	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.548365566163158	0	0	39.72	-1.42829116817967	0.6492	1178.47244915541	182.786451580757	14.4029633537055	9.66092752147128	1.09716235847729
9411504	0.332842266994553	0.226342087163889	-0.0767559813692053	0.142702245737928	-5.27423289146634	1072.4672	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997346777783	0	14.7826	53.9625	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.553487834574464	0	0	39.72	-1.42829116817967	0.6492	1178.47496676621	182.787979055937	14.402660150711	9.66020349456769	1.0880885546054
9411546	-0.195179321278157	-0.278189384786629	-0.519993057041411	-0.39577394691445	-6.625794730911	1082.8619	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.75	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	0.752526861869569	0.9891	0.07	0	11.43	0.289723500764574	0.17012448132849	100	22.77	0	-0.673596249371647	0	0	27.68	-1.42829116817967	0.6492	1181.7559346736	169.456414183173	14.6397086191107	10.8438127169347	-0.0500506457541872
9411548	-0.694648630551226	-0.737548910267197	-0.946921556512737	-0.89962945487899	-6.83772230820884	1056.5988	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.75	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	0.752526861869569	0.9891	0.07	0	11.43	0.289723500764574	0.17012448132849	100	22.77	0	-0.68755113208812	0	0	27.68	-1.42829116817967	0.6492	1181.67124626506	169.308265680538	14.6384305379518	10.8489429462349	-1.28397046333712
9407756	0.53019969820321	0.412628520544543	0.0845762779346885	0.338854746252522	-5.08131917251213	959.9221	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	14.9824260246278	0	0	0.963102801505324	0.499997457977288	0	19.6861	54.007	-5.06000214504785	10.6791	-1.14026396812281	1.3129	0.2732	0	109.093205293145	0.13458481439144	-0.00401606425602008	100	12.3055430986951	0	3.28731711783221	0	0	52.7141867303804	-0.80994858223799	0.8181	1201.69845330399	184.817400917641	13.8061621260467	8.36098798104576	1.46884413820544
9406422	0.082785370316809	0.0220157398181331	-0.270025714299636	-0.104025267640384	-5.20883413437693	963.7879	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	16.06	0	0	0.963102801505324	0.49999781885935	0	19.6861	54	-5.06000214504785	10.6791	-0.874256366811313	1.3129	0.2541	0	80.61	0.13458481439144	-0.00401606425602008	100	13.14	0	3.55170203058933	0	0	59.7586886130599	-0.80994858223799	0.8181	1204.52246712898	176.297976317875	13.2227219784134	7.64272922115488	0.498586758273854
9408962	-0.0584885673651001	-0.123205023798723	-0.414539270490371	-0.245651664288217	-3.91430750623929	906.8044	0	0	1.1765	152.4	0	0	2362.82937524507	1.9185	16.1649359886202	0	0	0.96290890842534	0.499997577932383	0	19.6419	54	-5.05605892184428	10.6878	-1.04065813917321	1.3206	0.3345	0	90.0739544807966	0.133529095127422	-0.00331092605497818	100	8.66869843527738	0	3.46622875235003	0	0	43.6704409672831	-0.810790510414885	0.818	1202.59926365576	184.270109489828	13.7067064770982	8.18950613869132	0.232639505531766
9407660	-0.0438315695241563	-0.110138278741252	-0.402304814073391	-0.231361898751646	-4.8086076713404	904.3226	0	0	1.1763	152.4	0	0	2360.92536450007	1.9226	16.0951169188446	0	0	0.962298289322297	0.499997570752899	0	19.5043	54	-5.04818990593831	10.7151	-1.04782856005369	1.3444	0.3324	0	91.2708528198074	0.130106019983903	-0.00110121133146346	100	8.85592159559835	0	3.45766824945578	0	0	44.1052819807428	-0.813891620183965	0.8177	1202.60797186492	184.268268575299	13.7062845938521	8.18877696398762	0.265373156576923
9408966	-0.459670525207875	-0.496209316941457	-0.764471553089926	-0.653647025547405	-6.83772230820884	939.3084	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	16.8091240875912	0	0	0.963102801505324	0.499997345452229	0	19.6861	54	-5.06000214504785	10.6791	-0.969434058813466	1.3129	0.3457	0	79.0307299270073	0.13458481439144	-0.00401606425602008	100	6.94127737226278	0	3.48805115741462	0	0	39.1601459854015	-0.80994858223799	0.8181	1203.1788579562	184.553164414902	13.7562128261861	8.27601676439781	-0.732420822845182
9407768	0.634376494088469	0.508395033133188	0.174641192660739	0.443575879750414	-4.4663991647236	952.7561	0	0	1.1764	152.4	0	0	2362.76062504507	1.9186	14.7820822510823	0	0	0.962885257004657	0.499997434412134	0	19.6368	54.0055	-5.05605892184428	10.6889	-1.16934797613144	1.3214	0.2725	0	112.796753246753	0.133366517634419	-0.00331092605497818	100	12.7426724386724	0	3.24556285778196	0	0	53.6739552669553	-0.811071516236336	0.818	1201.85232102713	184.876025666187	13.8024134887734	8.34999280781097	1.67273423134389
9408970	0.493179120682655	0.378761175316555	0.053078443483804	0.301680949293793	-4.75739249624106	960.0785	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	15.0658850620745	0	0	0.963102801505324	0.499997467698951	0	19.6861	54.0076	-5.06000214504785	10.6791	-1.12837561679872	1.3129	0.2735	0	107.550384461354	0.13458481439144	-0.00401606425602008	100	12.1234441329596	0	3.29773705218121	0	0	52.3537264717661	-0.80994858223799	0.8181	1201.63673881858	184.810069668092	13.8081099672807	8.36539114729676	1.39539585780511
9408688	0.562887381293998	0.442636525782388	0.11260500153491	0.3718064585076	-4.51089523551724	960.2303	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	14.9142810902896	0	0	0.963102801505324	0.499997449998356	0	19.6861	54.0065	-5.06000214504785	10.6791	-1.15006924917297	1.3129	0.273	0	110.352930153322	0.13458481439144	-0.00401606425602008	100	12.4542282793867	0	3.27693232887939	0	0	53.0408364565588	-0.80994858223799	0.8181	1201.71491609847	184.831200206892	13.8060183643612	8.35983443041056	1.53334352872271
9408978	0.294906910605413	0.181843587945058	-0.116906641423742	0.0842186867395965	-4.42182475447637	895.5024	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	15.4219739765154	0	0	0.963102801505324	0.499997345452229	0	19.6861	52.4329	-5.06000214504785	10.6791	-1.13093817165134	1.3129	0.3719	0	146.282980006347	0.13458481439144	-0.00401606425602008	100	8.59515709298635	0	3.30900025141446	0	0	42.0536337670581	-0.80994858223799	0.8181	1194.39009189781	185.411932289969	13.9417798975246	8.60007102662647	0.989873078281135
9407856	0.506640305566638	0.373463721632553	0.0652061280546857	0.296445794206616	-4.13579816761344	889.8286	0	0	1.1762	152.4	0	0	2343.27603824507	1.9451	15.3920825261527	0	0	0.953189275595525	0.499997345452229	0	18.8402	52.1029	-4.99374900046934	10.8792	-1.14531081659219	1.4027	0.3712	0	149.359752034095	0.128059511786837	0.0155542429621821	100	8.38223169314219	0	3.19548315134756	0	0	41.1382526152654	-0.804653941648811	0.8125	1194.15151822743	185.520155781386	13.951155585122	8.61401487313057	1.42381878633314
9408690	0.368286884902317	0.249198357391358	-0.0462403082662881	0.174931593528733	-6.83772230820884	980.6083	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.1933254778738	0	0	0.784260582566155	0.499997354806428	0	14.7826	57.5097	-4.41407996959363	12.3204	-0.813363603165918	0.9891	0.2233	0	65.3091777952344	0.289723500764574	0.17012448132849	100	13.9189814087457	0	1.97993874365405	0	0	64.2908117308196	-1.42829116817967	0.6492	1184.58508313603	185.409639106964	14.169775836452	9.05779480414716	1.16145488162567
9408692	0.390405156480258	0.269746373131	-0.0273344077334266	0.197280558125895	-6.83772230820884	982.3473	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.1901393034826	0	0	0.784260582566155	0.499997354340319	0	14.7826	57.4825	-4.41407996959363	12.3204	-0.821626933082253	0.9891	0.2257	0	66.6656915422886	0.289723500764574	0.17012448132849	100	13.9283407960199	0	1.95401219006033	0	0	64.1275024875622	-1.42829116817967	0.6492	1184.59199091256	185.39874776331	14.1709302311318	9.06066105542488	1.20667461868853
9408968	0.295567099962699	0.197004728023322	-0.116338564845815	0.10414555055435	-4.41402944110939	923.6334	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	17.4036121673004	0	0	0.963102801505324	0.499997428722435	0	19.6861	54	-5.06000214504785	10.6791	-0.913650349640299	1.3129	0.3701	0	68.8395057034221	0.13458481439144	-0.00401606425602008	100	5.34712927756654	0	3.44351172265642	0	0	34.4761216730038	-0.80994858223799	0.8181	1202.37517107731	184.632624929225	13.7773788676489	8.31324080218631	0.991301556884428
9409002	-0.732828271594639	-0.754487332183383	-0.991399828233825	-0.931814138250126	-6.83772230820884	1062.7172	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997532193702	0	14.7826	53.0376	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3698	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.0183477681551314	0	0	39.72	-0.530325227446729	0.733	1191.3695869835	163.045780822147	14.257684604899	10.4320764027778	-1.41037989889023
9409562	0.744136452401326	0.579440597139912	0.252610340567616	0.536558442571656	-6.83772230820884	989.4724	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.022	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.2869	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.527460663084482	0	0	39.72	-0.530325227446729	0.733	1195.70336242285	177.445671283565	14.3553222571913	9.84469241468719	1.84841224894471
9409566	0.635885685281373	0.479863113023242	0.159867847092867	0.42732378635741	-6.83772230820884	996.3594	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.0271	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3086	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.604048901247116	0	0	39.72	-0.530325227446729	0.733	1195.57964766779	178.110132622971	14.3581421597137	9.81558888978144	1.64095515827454
9409568	0.548635059814874	0.399673721481211	0.0852905782304219	0.339252634032899	-6.83772230820884	1002.048	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.0295	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.328	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.656993223599722	0	0	39.72	-0.530325227446729	0.733	1195.5039768978	178.417943544163	14.359288503768	9.80190383425294	1.46994091955251
9409570	0.496929648073353	0.352375495000713	0.0409976924238858	0.287353772714971	-6.83772230820884	1005.1263	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.0303	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.354	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.681995315614063	0	0	39.72	-0.530325227446729	0.733	1195.51985035574	178.659083415715	14.3610837152193	9.79279456798758	1.36715249179145
9409572	0.404833716620109	0.26764098234615	-0.0381045263316755	0.194514341882745	-6.83772230820884	1017.1916	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.036	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3653	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.743393344638087	0	0	39.72	-0.530325227446729	0.733	1195.59371556533	179.016601963217	14.3645939415193	9.78077274574661	1.18066389415117
9409574	0.342225229360988	0.210050849875405	-0.0915149811208141	0.131297796597944	-6.83772230820884	1024.6332	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.0426	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3647	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.77210170299363	0	0	39.72	-0.530325227446729	0.733	1195.69837858092	179.152215334305	14.3666838034113	9.777797106424	1.05153855316885
9409578	-0.503070351925402	-0.567030709123992	-0.815308569179563	-0.716698771294188	-6.83772230820884	965.5905	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.219	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.368271716692847	0	0	39.72	-0.530325227446729	0.733	1195.23896767158	175.013588154346	14.3380152592	9.93845110842105	-0.886954004212924
9409576	-0.378823718223926	-0.452225294610947	-0.709965388635255	-0.591760034686454	-6.83772230820884	964.0787	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.1784	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.190678444480527	0	0	39.72	-0.530325227446729	0.733	1195.27288568139	175.07719884249	14.3386102038644	9.93622276233438	-0.577105185278866
9409582	-0.0209070993612179	-0.12378215940778	-0.40340290437244	-0.230622673923123	-6.83772230820884	956.8121	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.2757	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.317556396885414	0	0	39.72	-0.530325227446729	0.733	1196.24401183138	175.318916040307	14.3477113176394	9.94122738519614	0.264703396542275
9409580	-0.170053304057722	-0.260427655549117	-0.530177984020365	-0.379863945025201	-6.83772230820884	964.391	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3398	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.4778782027881	0	0	39.72	-0.530325227446729	0.733	1196.36626526725	175.500723855748	14.3505472214772	9.93757101768708	-0.0770685195629618
9409586	-0.30277065723941	-0.382999658878052	-0.643974142804964	-0.514278573517001	-6.83772230820884	974.01	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3314	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.591178709694843	0	0	39.72	-0.530325227446729	0.733	1196.07913434074	177.162292283773	14.3573675798439	9.86302193762169	-0.392584623305293
9409584	-0.318758762623508	-0.397940008670952	-0.65757731917582	-0.531652669586366	-6.83772230820884	974.1628	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.337	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.618878871266224	0	0	39.72	-0.530325227446729	0.733	1196.09616072115	177.199703711366	14.3577762776099	9.86186063157967	-0.431880684201674
9409588	-0.493494967593775	-0.557520230933984	-0.806875401642754	-0.707743928641308	-6.83772230820884	973.4632	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.1077	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.484233355119774	0	0	39.72	-0.530325227446729	0.733	1195.28252847305	176.531004671636	14.3439286687305	9.87120148379835	-0.862058116798886
9409590	-0.512861624521399	-0.576754126061553	-0.823908740941423	-0.72584215073401	-6.83772230820884	972.4557	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.1113	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.513971976379072	0	0	39.72	-0.530325227446729	0.733	1195.26649317241	176.549421912425	14.3438172689871	9.870080409375	-0.912492318360646
